0.625           ;                   1.66214e-86
0.626           ;                   3.09922e-86
0.627           ;                   5.77818e-86
0.628           ;                   1.07716e-85
0.629           ;                   2.0078e-85
0.63           ;                   3.74208e-85
0.631           ;                   6.97359e-85
0.632           ;                   1.29942e-84
0.633           ;                   2.42099e-84
0.634           ;                   4.51011e-84
0.635           ;                   8.40099e-84
0.636           ;                   1.56467e-83
0.637           ;                   2.91384e-83
0.638           ;                   5.42572e-83
0.639           ;                   1.01018e-82
0.64           ;                   1.88056e-82
0.641           ;                   3.50044e-82
0.642           ;                   6.5149e-82
0.643           ;                   1.21238e-81
0.644           ;                   2.2559e-81
0.645           ;                   4.19707e-81
0.646           ;                   7.80764e-81
0.647           ;                   1.45224e-80
0.648           ;                   2.70089e-80
0.649           ;                   5.02248e-80
0.65           ;                   9.33848e-80
0.651           ;                   1.73612e-79
0.652           ;                   3.22721e-79
0.653           ;                   5.99819e-79
0.654           ;                   1.1147e-78
0.655           ;                   2.07128e-78
0.656           ;                   3.84826e-78
0.657           ;                   7.14881e-78
0.658           ;                   1.32784e-77
0.659           ;                   2.46604e-77
0.66           ;                   4.57929e-77
0.661           ;                   8.50232e-77
0.662           ;                   1.57841e-76
0.663           ;                   2.92983e-76
0.664           ;                   5.4376e-76
0.665           ;                   1.00905e-75
0.666           ;                   1.87223e-75
0.667           ;                   3.47332e-75
0.668           ;                   6.44275e-75
0.669           ;                   1.19491e-74
0.67           ;                   2.21586e-74
0.671           ;                   4.10852e-74
0.672           ;                   7.61672e-74
0.673           ;                   1.41185e-73
0.674           ;                   2.61666e-73
0.675           ;                   4.8489e-73
0.676           ;                   8.98413e-73
0.677           ;                   1.66435e-72
0.678           ;                   3.08284e-72
0.679           ;                   5.70944e-72
0.68           ;                   1.05723e-71
0.681           ;                   1.95742e-71
0.682           ;                   3.62353e-71
0.683           ;                   6.70677e-71
0.684           ;                   1.24117e-70
0.685           ;                   2.29657e-70
0.686           ;                   4.24876e-70
0.687           ;                   7.8592e-70
0.688           ;                   1.45354e-69
0.689           ;                   2.68786e-69
0.69           ;                   4.96957e-69
0.691           ;                   9.18675e-69
0.692           ;                   1.69799e-68
0.693           ;                   3.13791e-68
0.694           ;                   5.79795e-68
0.695           ;                   1.07112e-67
0.696           ;                   1.97848e-67
0.697           ;                   3.65387e-67
0.698           ;                   6.74687e-67
0.699           ;                   1.2456e-66
0.7           ;                   2.29924e-66
0.701           ;                   4.24342e-66
0.702           ;                   7.83021e-66
0.703           ;                   1.44463e-65
0.704           ;                   2.66481e-65
0.705           ;                   4.91474e-65
0.706           ;                   9.06272e-65
0.707           ;                   1.67086e-64
0.708           ;                   3.07998e-64
0.709           ;                   5.67644e-64
0.71           ;                   1.04599e-63
0.711           ;                   1.92709e-63
0.712           ;                   3.54974e-63
0.713           ;                   6.53751e-63
0.714           ;                   1.20378e-62
0.715           ;                   2.21618e-62
0.716           ;                   4.07925e-62
0.717           ;                   7.50716e-62
0.718           ;                   1.3813e-61
0.719           ;                   2.54108e-61
0.72           ;                   4.67377e-61
0.721           ;                   8.59472e-61
0.722           ;                   1.5802e-60
0.723           ;                   2.90475e-60
0.724           ;                   5.33851e-60
0.725           ;                   9.80948e-60
0.726           ;                   1.80213e-59
0.727           ;                   3.31008e-59
0.728           ;                   6.0786e-59
0.729           ;                   1.11604e-58
0.73           ;                   2.04866e-58
0.731           ;                   3.75985e-58
0.732           ;                   6.8989e-58
0.733           ;                   1.26561e-57
0.734           ;                   2.32128e-57
0.735           ;                   4.25662e-57
0.736           ;                   7.80385e-57
0.737           ;                   1.43041e-56
0.738           ;                   2.62131e-56
0.739           ;                   4.80265e-56
0.74           ;                   8.7973e-56
0.741           ;                   1.6111e-55
0.742           ;                   2.94984e-55
0.743           ;                   5.39979e-55
0.744           ;                   9.88231e-55
0.745           ;                   1.80818e-54
0.746           ;                   3.30769e-54
0.747           ;                   6.04934e-54
0.748           ;                   1.10609e-53
0.749           ;                   2.02196e-53
0.75           ;                   3.69532e-53
0.751           ;                   6.75193e-53
0.752           ;                   1.23339e-52
0.753           ;                   2.25252e-52
0.754           ;                   4.11274e-52
0.755           ;                   7.50737e-52
0.756           ;                   1.37005e-51
0.757           ;                   2.49965e-51
0.758           ;                   4.55946e-51
0.759           ;                   8.31453e-51
0.76           ;                   1.51583e-50
0.761           ;                   2.76283e-50
0.762           ;                   5.03437e-50
0.763           ;                   9.17114e-50
0.764           ;                   1.67027e-49
0.765           ;                   3.04115e-49
0.766           ;                   5.53569e-49
0.767           ;                   1.00737e-48
0.768           ;                   1.8327e-48
0.769           ;                   3.33329e-48
0.77           ;                   6.06089e-48
0.771           ;                   1.10174e-47
0.772           ;                   2.00217e-47
0.773           ;                   3.63748e-47
0.774           ;                   6.6066e-47
0.775           ;                   1.19958e-46
0.776           ;                   2.1775e-46
0.777           ;                   3.95147e-46
0.778           ;                   7.16858e-46
0.779           ;                   1.30011e-45
0.78           ;                   2.35719e-45
0.781           ;                   4.27249e-45
0.782           ;                   7.74168e-45
0.783           ;                   1.40235e-44
0.784           ;                   2.53948e-44
0.785           ;                   4.59725e-44
0.786           ;                   8.31984e-44
0.787           ;                   1.5052e-43
0.788           ;                   2.7223e-43
0.789           ;                   4.92196e-43
0.79           ;                   8.89609e-43
0.791           ;                   1.60738e-42
0.792           ;                   2.90331e-42
0.793           ;                   5.24233e-42
0.794           ;                   9.46258e-42
0.795           ;                   1.70745e-41
0.796           ;                   3.0799e-41
0.797           ;                   5.55363e-41
0.798           ;                   1.00107e-40
0.799           ;                   1.80385e-40
0.8           ;                   3.24925e-40
0.801           ;                   5.85073e-40
0.802           ;                   1.05313e-39
0.803           ;                   1.89492e-39
0.804           ;                   3.40835e-39
0.805           ;                   6.12823e-39
0.806           ;                   1.10145e-38
0.807           ;                   1.97892e-38
0.808           ;                   3.55407e-38
0.809           ;                   6.38054e-38
0.81           ;                   1.14504e-37
0.811           ;                   2.05405e-37
0.812           ;                   3.68325e-37
0.813           ;                   6.60203e-37
0.814           ;                   1.1829e-36
0.815           ;                   2.11856e-36
0.816           ;                   3.79276e-36
0.817           ;                   6.78717e-36
0.818           ;                   1.21406e-35
0.819           ;                   2.17073e-35
0.82           ;                   3.8796e-35
0.821           ;                   6.93074e-35
0.822           ;                   1.23761e-34
0.823           ;                   2.20899e-34
0.824           ;                   3.94103e-34
0.825           ;                   7.028e-34
0.826           ;                   1.25272e-33
0.827           ;                   2.23192e-33
0.828           ;                   3.97466e-33
0.829           ;                   7.07486e-33
0.83           ;                   1.25872e-32
0.831           ;                   2.23837e-32
0.832           ;                   3.97855e-32
0.833           ;                   7.06813e-32
0.834           ;                   1.25507e-31
0.835           ;                   2.22749e-31
0.836           ;                   3.95133e-31
0.837           ;                   7.00565e-31
0.838           ;                   1.24145e-30
0.839           ;                   2.19878e-30
0.84           ;                   3.8923e-30
0.841           ;                   6.88649e-30
0.842           ;                   1.21774e-29
0.843           ;                   2.15216e-29
0.844           ;                   3.80149e-29
0.845           ;                   6.71105e-29
0.846           ;                   1.18408e-28
0.847           ;                   2.08797e-28
0.848           ;                   3.67973e-28
0.849           ;                   6.48115e-28
0.85           ;                   1.14086e-27
0.851           ;                   2.00702e-27
0.852           ;                   3.52864e-27
0.853           ;                   6.20008e-27
0.854           ;                   1.08872e-26
0.855           ;                   1.91058e-26
0.856           ;                   3.3507e-26
0.857           ;                   5.87255e-26
0.858           ;                   1.02857e-25
0.859           ;                   1.80035e-25
0.86           ;                   3.14911e-25
0.861           ;                   5.5046e-25
0.862           ;                   9.61537e-25
0.863           ;                   1.67844e-24
0.864           ;                   2.92779e-24
0.865           ;                   5.10346e-24
0.866           ;                   8.8895e-24
0.867           ;                   1.54729e-23
0.868           ;                   2.69121e-23
0.869           ;                   4.67731e-23
0.87           ;                   8.12298e-23
0.871           ;                   1.40962e-22
0.872           ;                   2.44426e-22
0.873           ;                   4.23498e-22
